Unnamed: 0,negskew,duvol,Date,year,month,country,GDP,corruption,governmentEffectiveness,politicalStability,regulatoryQuality,ruleOfLaw,voiceAccountability,negskew_annual,duvol_annual
1/1/2018,-1.2972527459999998,-0.3851874320000001,1/1/2018,2018,216,New Zealand,36351.57473,2.17,1.670251369,1.541482449,1.98,1.88,1.623501301,-0.068233137,-0.067865328
2/1/2018,1.0110295,0.219603385,2/1/2018,2018,217,New Zealand,36351.57473,2.17,1.670251369,1.541482449,1.98,1.88,1.623501301,-0.068233137,-0.067865328
3/1/2018,0.439235404,0.134323321,3/1/2018,2018,218,New Zealand,36351.57473,2.17,1.670251369,1.541482449,1.98,1.88,1.623501301,-0.068233137,-0.067865328
4/1/2018,0.346145531,0.004585946,4/1/2018,2018,219,New Zealand,36351.57473,2.17,1.670251369,1.541482449,1.98,1.88,1.623501301,-0.068233137,-0.067865328
5/1/2018,-0.885020939,-0.31843556100000003,5/1/2018,2018,220,New Zealand,36351.57473,2.17,1.670251369,1.541482449,1.98,1.88,1.623501301,-0.068233137,-0.067865328
6/1/2018,-0.624338669,-0.394893372,6/1/2018,2018,221,New Zealand,36351.57473,2.17,1.670251369,1.541482449,1.98,1.88,1.623501301,-0.068233137,-0.067865328
7/1/2018,-0.9109268090000001,-0.539498571,7/1/2018,2018,222,New Zealand,36351.57473,2.17,1.670251369,1.541482449,1.98,1.88,1.623501301,-0.068233137,-0.067865328
8/1/2018,-0.9717625870000001,-0.257389644,8/1/2018,2018,223,New Zealand,36351.57473,2.17,1.670251369,1.541482449,1.98,1.88,1.623501301,-0.068233137,-0.067865328
9/1/2018,0.344467029,0.010270963000000001,9/1/2018,2018,224,New Zealand,36351.57473,2.17,1.670251369,1.541482449,1.98,1.88,1.623501301,-0.068233137,-0.067865328
10/1/2018,0.049981164,-0.056076758,10/1/2018,2018,225,New Zealand,36351.57473,2.17,1.670251369,1.541482449,1.98,1.88,1.623501301,-0.068233137,-0.067865328
11/1/2018,-1.364010776,-0.330965456,11/1/2018,2018,226,New Zealand,36351.57473,2.17,1.670251369,1.541482449,1.98,1.88,1.623501301,-0.068233137,-0.067865328
12/1/2018,0.06206399,-0.051105150999999994,12/1/2018,2018,227,New Zealand,36351.57473,2.17,1.670251369,1.541482449,1.98,1.88,1.623501301,-0.068233137,-0.067865328
1/1/2019,-0.568444144,-0.14001739,1/1/2019,2019,228,New Zealand,,,,,,,,0.444854715,0.23383110399999998
2/1/2019,-0.576582249,0.030895825,2/1/2019,2019,229,New Zealand,,,,,,,,0.444854715,0.23383110399999998
3/1/2019,-0.443065164,0.040153352,3/1/2019,2019,230,New Zealand,,,,,,,,0.444854715,0.23383110399999998
4/1/2019,0.493616713,0.0058606840000000006,4/1/2019,2019,231,New Zealand,,,,,,,,0.444854715,0.23383110399999998
5/1/2019,-0.13986273,-0.137063891,5/1/2019,2019,232,New Zealand,,,,,,,,0.444854715,0.23383110399999998
6/1/2019,1.215260994,0.362146365,6/1/2019,2019,233,New Zealand,,,,,,,,0.444854715,0.23383110399999998
7/1/2019,-0.5748696999999999,-0.154682851,7/1/2019,2019,234,New Zealand,,,,,,,,0.444854715,0.23383110399999998
8/1/2019,0.85439971,0.20873777100000002,8/1/2019,2019,235,New Zealand,,,,,,,,0.444854715,0.23383110399999998
9/1/2019,0.628183166,-0.043515527000000005,9/1/2019,2019,236,New Zealand,,,,,,,,0.444854715,0.23383110399999998
10/1/2019,0.738964375,0.244634297,10/1/2019,2019,237,New Zealand,,,,,,,,0.444854715,0.23383110399999998
11/1/2019,-0.8897292090000001,-0.229344083,11/1/2019,2019,238,New Zealand,,,,,,,,0.444854715,0.23383110399999998
1/1/2000,1.65334678,0.5689521160000001,1/1/2000,2000,0,Germany,36698.84335,1.86,1.885063171,1.412949204,1.51,1.64,1.314802051,-0.414345064,0.022369427999999997
2/1/2000,-0.49781937299999995,0.084516229,2/1/2000,2000,1,Germany,36698.84335,1.86,1.885063171,1.412949204,1.51,1.64,1.314802051,-0.414345064,0.022369427999999997
3/1/2000,0.647424686,-0.112025637,3/1/2000,2000,2,Germany,36698.84335,1.86,1.885063171,1.412949204,1.51,1.64,1.314802051,-0.414345064,0.022369427999999997
4/1/2000,0.9250417679999999,0.285216648,4/1/2000,2000,3,Germany,36698.84335,1.86,1.885063171,1.412949204,1.51,1.64,1.314802051,-0.414345064,0.022369427999999997
5/1/2000,-0.24166609600000002,-0.168875755,5/1/2000,2000,4,Germany,36698.84335,1.86,1.885063171,1.412949204,1.51,1.64,1.314802051,-0.414345064,0.022369427999999997
6/1/2000,2.176733686,0.79804067,6/1/2000,2000,5,Germany,36698.84335,1.86,1.885063171,1.412949204,1.51,1.64,1.314802051,-0.414345064,0.022369427999999997
7/1/2000,-1.089720013,-0.15575725199999998,7/1/2000,2000,6,Germany,36698.84335,1.86,1.885063171,1.412949204,1.51,1.64,1.314802051,-0.414345064,0.022369427999999997
8/1/2000,-0.074866342,-0.11845145,8/1/2000,2000,7,Germany,36698.84335,1.86,1.885063171,1.412949204,1.51,1.64,1.314802051,-0.414345064,0.022369427999999997
9/1/2000,-1.517100984,-0.4810766970000001,9/1/2000,2000,8,Germany,36698.84335,1.86,1.885063171,1.412949204,1.51,1.64,1.314802051,-0.414345064,0.022369427999999997
10/1/2000,-0.543643977,-0.090993205,10/1/2000,2000,9,Germany,36698.84335,1.86,1.885063171,1.412949204,1.51,1.64,1.314802051,-0.414345064,0.022369427999999997
11/1/2000,-0.730720299,-0.22493487,11/1/2000,2000,10,Germany,36698.84335,1.86,1.885063171,1.412949204,1.51,1.64,1.314802051,-0.414345064,0.022369427999999997
12/1/2000,-1.891386597,-0.76030502,12/1/2000,2000,11,Germany,36698.84335,1.86,1.885063171,1.412949204,1.51,1.64,1.314802051,-0.414345064,0.022369427999999997
1/1/2001,-0.9881757109999999,-0.215478277,1/1/2001,2001,12,Germany,37259.15939,,,,,,,5.062400456000001,0.9822771859999999
2/1/2001,-0.115464766,0.333674013,2/1/2001,2001,13,Germany,37259.15939,,,,,,,5.062400456000001,0.9822771859999999
3/1/2001,-0.025652602000000004,0.011682473,3/1/2001,2001,14,Germany,37259.15939,,,,,,,5.062400456000001,0.9822771859999999
4/1/2001,0.276843183,-0.04509256,4/1/2001,2001,15,Germany,37259.15939,,,,,,,5.062400456000001,0.9822771859999999
5/1/2001,1.108904638,0.282936864,5/1/2001,2001,16,Germany,37259.15939,,,,,,,5.062400456000001,0.9822771859999999
6/1/2001,-0.702027458,-0.215675733,6/1/2001,2001,17,Germany,37259.15939,,,,,,,5.062400456000001,0.9822771859999999
7/1/2001,0.250042184,0.07623922799999999,7/1/2001,2001,18,Germany,37259.15939,,,,,,,5.062400456000001,0.9822771859999999
8/1/2001,1.106391468,0.41710116399999997,8/1/2001,2001,19,Germany,37259.15939,,,,,,,5.062400456000001,0.9822771859999999
9/1/2001,0.136489282,0.10261098,9/1/2001,2001,20,Germany,37259.15939,,,,,,,5.062400456000001,0.9822771859999999
10/1/2001,-0.630483395,-0.091038009,10/1/2001,2001,21,Germany,37259.15939,,,,,,,5.062400456000001,0.9822771859999999
11/1/2001,-1.0190560690000001,-0.219902475,11/1/2001,2001,22,Germany,37259.15939,,,,,,,5.062400456000001,0.9822771859999999
12/1/2001,-0.755272775,-0.254732688,12/1/2001,2001,23,Germany,37259.15939,,,,,,,5.062400456000001,0.9822771859999999
1/1/2002,-0.398099937,-0.191388563,1/1/2002,2002,24,Germany,37122.74886,1.94,1.7197724580000002,1.099539518,1.56,1.67,1.414031386,0.092725645,-0.142735958
2/1/2002,0.099933994,0.12347305300000001,2/1/2002,2002,25,Germany,37122.74886,1.94,1.7197724580000002,1.099539518,1.56,1.67,1.414031386,0.092725645,-0.142735958
3/1/2002,0.693274631,0.305430072,3/1/2002,2002,26,Germany,37122.74886,1.94,1.7197724580000002,1.099539518,1.56,1.67,1.414031386,0.092725645,-0.142735958
4/1/2002,-0.275636118,-0.14354843,4/1/2002,2002,27,Germany,37122.74886,1.94,1.7197724580000002,1.099539518,1.56,1.67,1.414031386,0.092725645,-0.142735958
5/1/2002,0.551793276,0.288717961,5/1/2002,2002,28,Germany,37122.74886,1.94,1.7197724580000002,1.099539518,1.56,1.67,1.414031386,0.092725645,-0.142735958
6/1/2002,-0.7936160729999999,-0.038583945,6/1/2002,2002,29,Germany,37122.74886,1.94,1.7197724580000002,1.099539518,1.56,1.67,1.414031386,0.092725645,-0.142735958
7/1/2002,1.7496485169999998,0.4810423620000001,7/1/2002,2002,30,Germany,37122.74886,1.94,1.7197724580000002,1.099539518,1.56,1.67,1.414031386,0.092725645,-0.142735958
8/1/2002,0.817591827,0.267209301,8/1/2002,2002,31,Germany,37122.74886,1.94,1.7197724580000002,1.099539518,1.56,1.67,1.414031386,0.092725645,-0.142735958
9/1/2002,1.0861718,0.302510088,9/1/2002,2002,32,Germany,37122.74886,1.94,1.7197724580000002,1.099539518,1.56,1.67,1.414031386,0.092725645,-0.142735958
10/1/2002,0.12885836,-0.047613580999999995,10/1/2002,2002,33,Germany,37122.74886,1.94,1.7197724580000002,1.099539518,1.56,1.67,1.414031386,0.092725645,-0.142735958
11/1/2002,-0.4068802970000001,-0.249668351,11/1/2002,2002,34,Germany,37122.74886,1.94,1.7197724580000002,1.099539518,1.56,1.67,1.414031386,0.092725645,-0.142735958
12/1/2002,0.238070941,0.233579409,12/1/2002,2002,35,Germany,37122.74886,1.94,1.7197724580000002,1.099539518,1.56,1.67,1.414031386,0.092725645,-0.142735958
1/1/2003,0.16865196899999998,0.10749369999999996,1/1/2003,2003,36,Germany,36837.46553,1.93,1.419070363,0.5782575010000001,1.53,1.67,1.413554311,-0.543605834,-0.17103585100000002
2/1/2003,0.342040611,0.332219964,2/1/2003,2003,37,Germany,36837.46553,1.93,1.419070363,0.5782575010000001,1.53,1.67,1.413554311,-0.543605834,-0.17103585100000002
3/1/2003,0.585394592,-0.060037220999999995,3/1/2003,2003,38,Germany,36837.46553,1.93,1.419070363,0.5782575010000001,1.53,1.67,1.413554311,-0.543605834,-0.17103585100000002
4/1/2003,-1.8292263030000002,-0.6390242660000001,4/1/2003,2003,39,Germany,36837.46553,1.93,1.419070363,0.5782575010000001,1.53,1.67,1.413554311,-0.543605834,-0.17103585100000002
5/1/2003,0.55450878,0.062189007000000004,5/1/2003,2003,40,Germany,36837.46553,1.93,1.419070363,0.5782575010000001,1.53,1.67,1.413554311,-0.543605834,-0.17103585100000002
6/1/2003,-0.61601677,-0.288453917,6/1/2003,2003,41,Germany,36837.46553,1.93,1.419070363,0.5782575010000001,1.53,1.67,1.413554311,-0.543605834,-0.17103585100000002
7/1/2003,-0.651041309,-0.126718763,7/1/2003,2003,42,Germany,36837.46553,1.93,1.419070363,0.5782575010000001,1.53,1.67,1.413554311,-0.543605834,-0.17103585100000002
8/1/2003,0.064367664,0.161446588,8/1/2003,2003,43,Germany,36837.46553,1.93,1.419070363,0.5782575010000001,1.53,1.67,1.413554311,-0.543605834,-0.17103585100000002
9/1/2003,0.44338939899999996,0.169665968,9/1/2003,2003,44,Germany,36837.46553,1.93,1.419070363,0.5782575010000001,1.53,1.67,1.413554311,-0.543605834,-0.17103585100000002
10/1/2003,-0.27711839899999996,-0.006186830999999999,10/1/2003,2003,45,Germany,36837.46553,1.93,1.419070363,0.5782575010000001,1.53,1.67,1.413554311,-0.543605834,-0.17103585100000002
11/1/2003,-1.004596804,-0.327249207,11/1/2003,2003,46,Germany,36837.46553,1.93,1.419070363,0.5782575010000001,1.53,1.67,1.413554311,-0.543605834,-0.17103585100000002
12/1/2003,-1.708317535,-0.37047778600000003,12/1/2003,2003,47,Germany,36837.46553,1.93,1.419070363,0.5782575010000001,1.53,1.67,1.413554311,-0.543605834,-0.17103585100000002
1/1/2004,1.325390945,0.443733865,1/1/2004,2004,48,Germany,37283.89338,1.86,1.487870574,0.639836669,1.48,1.64,1.496040106,0.24965156300000002,0.060594428
2/1/2004,1.367517035,0.601066426,2/1/2004,2004,49,Germany,37283.89338,1.86,1.487870574,0.639836669,1.48,1.64,1.496040106,0.24965156300000002,0.060594428
3/1/2004,0.379611321,0.006703054,3/1/2004,2004,50,Germany,37283.89338,1.86,1.487870574,0.639836669,1.48,1.64,1.496040106,0.24965156300000002,0.060594428
4/1/2004,-1.074871697,-0.434867644,4/1/2004,2004,51,Germany,37283.89338,1.86,1.487870574,0.639836669,1.48,1.64,1.496040106,0.24965156300000002,0.060594428
5/1/2004,0.41709034899999997,0.138329814,5/1/2004,2004,52,Germany,37283.89338,1.86,1.487870574,0.639836669,1.48,1.64,1.496040106,0.24965156300000002,0.060594428
6/1/2004,-0.558895684,-0.27888937399999997,6/1/2004,2004,53,Germany,37283.89338,1.86,1.487870574,0.639836669,1.48,1.64,1.496040106,0.24965156300000002,0.060594428
7/1/2004,-0.208045918,0.078533714,7/1/2004,2004,54,Germany,37283.89338,1.86,1.487870574,0.639836669,1.48,1.64,1.496040106,0.24965156300000002,0.060594428
8/1/2004,0.528460357,0.20921087800000002,8/1/2004,2004,55,Germany,37283.89338,1.86,1.487870574,0.639836669,1.48,1.64,1.496040106,0.24965156300000002,0.060594428
9/1/2004,-1.387193649,-0.444114921,9/1/2004,2004,56,Germany,37283.89338,1.86,1.487870574,0.639836669,1.48,1.64,1.496040106,0.24965156300000002,0.060594428
10/1/2004,-0.369830117,-0.161362109,10/1/2004,2004,57,Germany,37283.89338,1.86,1.487870574,0.639836669,1.48,1.64,1.496040106,0.24965156300000002,0.060594428
11/1/2004,-1.036942902,-0.426166399,11/1/2004,2004,58,Germany,37283.89338,1.86,1.487870574,0.639836669,1.48,1.64,1.496040106,0.24965156300000002,0.060594428
12/1/2004,-0.276604385,-0.09015052800000001,12/1/2004,2004,59,Germany,37283.89338,1.86,1.487870574,0.639836669,1.48,1.64,1.496040106,0.24965156300000002,0.060594428
1/1/2005,0.35687152899999997,0.126549161,1/1/2005,2005,60,Germany,37574.356569999996,1.89,1.505680919,0.890193582,1.52,1.66,1.4858338830000002,-1.053265336,-0.360570541
2/1/2005,-1.66053135,-0.6696699389999999,2/1/2005,2005,61,Germany,37574.356569999996,1.89,1.505680919,0.890193582,1.52,1.66,1.4858338830000002,-1.053265336,-0.360570541
3/1/2005,-0.93478482,-0.282363198,3/1/2005,2005,62,Germany,37574.356569999996,1.89,1.505680919,0.890193582,1.52,1.66,1.4858338830000002,-1.053265336,-0.360570541
4/1/2005,0.453637201,0.34343418200000003,4/1/2005,2005,63,Germany,37574.356569999996,1.89,1.505680919,0.890193582,1.52,1.66,1.4858338830000002,-1.053265336,-0.360570541
5/1/2005,0.21717799899999998,0.171141635,5/1/2005,2005,64,Germany,37574.356569999996,1.89,1.505680919,0.890193582,1.52,1.66,1.4858338830000002,-1.053265336,-0.360570541
6/1/2005,-0.225947377,-0.033872897,6/1/2005,2005,65,Germany,37574.356569999996,1.89,1.505680919,0.890193582,1.52,1.66,1.4858338830000002,-1.053265336,-0.360570541
7/1/2005,-1.125456437,-0.386395725,7/1/2005,2005,66,Germany,37574.356569999996,1.89,1.505680919,0.890193582,1.52,1.66,1.4858338830000002,-1.053265336,-0.360570541
8/1/2005,0.12366566,0.151079957,8/1/2005,2005,67,Germany,37574.356569999996,1.89,1.505680919,0.890193582,1.52,1.66,1.4858338830000002,-1.053265336,-0.360570541
9/1/2005,0.45830690700000004,0.159535548,9/1/2005,2005,68,Germany,37574.356569999996,1.89,1.505680919,0.890193582,1.52,1.66,1.4858338830000002,-1.053265336,-0.360570541
10/1/2005,0.044153133,-0.268796324,10/1/2005,2005,69,Germany,37574.356569999996,1.89,1.505680919,0.890193582,1.52,1.66,1.4858338830000002,-1.053265336,-0.360570541
11/1/2005,1.04056614,0.09617677300000001,11/1/2005,2005,70,Germany,37574.356569999996,1.89,1.505680919,0.890193582,1.52,1.66,1.4858338830000002,-1.053265336,-0.360570541
12/1/2005,-1.4105726230000002,-0.477959879,12/1/2005,2005,71,Germany,37574.356569999996,1.89,1.505680919,0.890193582,1.52,1.66,1.4858338830000002,-1.053265336,-0.360570541
1/1/2006,-1.469121776,-0.624756022,1/1/2006,2006,72,Germany,39051.68793,1.8,1.650242805,1.0265233520000001,1.57,1.78,1.3652309180000002,-0.473434897,-0.18421513
2/1/2006,-0.8485312359999999,-0.21257821899999998,2/1/2006,2006,73,Germany,39051.68793,1.8,1.650242805,1.0265233520000001,1.57,1.78,1.3652309180000002,-0.473434897,-0.18421513
3/1/2006,-0.72092688,0.005403525,3/1/2006,2006,74,Germany,39051.68793,1.8,1.650242805,1.0265233520000001,1.57,1.78,1.3652309180000002,-0.473434897,-0.18421513
4/1/2006,0.48844236700000004,-0.019761779,4/1/2006,2006,75,Germany,39051.68793,1.8,1.650242805,1.0265233520000001,1.57,1.78,1.3652309180000002,-0.473434897,-0.18421513
5/1/2006,-0.595986754,-0.17537015600000005,5/1/2006,2006,76,Germany,39051.68793,1.8,1.650242805,1.0265233520000001,1.57,1.78,1.3652309180000002,-0.473434897,-0.18421513
6/1/2006,-0.044674474000000006,-0.21293353,6/1/2006,2006,77,Germany,39051.68793,1.8,1.650242805,1.0265233520000001,1.57,1.78,1.3652309180000002,-0.473434897,-0.18421513
7/1/2006,-0.006386157,-0.11534022099999999,7/1/2006,2006,78,Germany,39051.68793,1.8,1.650242805,1.0265233520000001,1.57,1.78,1.3652309180000002,-0.473434897,-0.18421513
8/1/2006,0.18227185399999998,0.060501837999999995,8/1/2006,2006,79,Germany,39051.68793,1.8,1.650242805,1.0265233520000001,1.57,1.78,1.3652309180000002,-0.473434897,-0.18421513
9/1/2006,-0.749519385,-0.14503777699999998,9/1/2006,2006,80,Germany,39051.68793,1.8,1.650242805,1.0265233520000001,1.57,1.78,1.3652309180000002,-0.473434897,-0.18421513
10/1/2006,-0.272341226,-0.052797163,10/1/2006,2006,81,Germany,39051.68793,1.8,1.650242805,1.0265233520000001,1.57,1.78,1.3652309180000002,-0.473434897,-0.18421513
11/1/2006,-0.20736592,0.001359854,11/1/2006,2006,82,Germany,39051.68793,1.8,1.650242805,1.0265233520000001,1.57,1.78,1.3652309180000002,-0.473434897,-0.18421513
12/1/2006,-0.066118944,-0.051400864000000004,12/1/2006,2006,83,Germany,39051.68793,1.8,1.650242805,1.0265233520000001,1.57,1.78,1.3652309180000002,-0.473434897,-0.18421513
1/1/2007,-0.48303217200000004,-0.069557932,1/1/2007,2007,84,Germany,40270.83407,1.74,1.637843847,0.996008515,1.62,1.77,1.336478472,-1.083897967,-0.264294064
2/1/2007,-0.7924816929999999,-0.338777541,2/1/2007,2007,85,Germany,40270.83407,1.74,1.637843847,0.996008515,1.62,1.77,1.336478472,-1.083897967,-0.264294064
3/1/2007,-0.268792795,-0.028617842999999997,3/1/2007,2007,86,Germany,40270.83407,1.74,1.637843847,0.996008515,1.62,1.77,1.336478472,-1.083897967,-0.264294064
4/1/2007,-0.525373945,-0.123371362,4/1/2007,2007,87,Germany,40270.83407,1.74,1.637843847,0.996008515,1.62,1.77,1.336478472,-1.083897967,-0.264294064
5/1/2007,-0.045476535,-0.14884098199999998,5/1/2007,2007,88,Germany,40270.83407,1.74,1.637843847,0.996008515,1.62,1.77,1.336478472,-1.083897967,-0.264294064
6/1/2007,0.007117147,0.259528563,6/1/2007,2007,89,Germany,40270.83407,1.74,1.637843847,0.996008515,1.62,1.77,1.336478472,-1.083897967,-0.264294064
7/1/2007,0.44079219,0.306506112,7/1/2007,2007,90,Germany,40270.83407,1.74,1.637843847,0.996008515,1.62,1.77,1.336478472,-1.083897967,-0.264294064
8/1/2007,-0.45490549799999996,-0.216747265,8/1/2007,2007,91,Germany,40270.83407,1.74,1.637843847,0.996008515,1.62,1.77,1.336478472,-1.083897967,-0.264294064
9/1/2007,-0.630238175,-0.320949428,9/1/2007,2007,92,Germany,40270.83407,1.74,1.637843847,0.996008515,1.62,1.77,1.336478472,-1.083897967,-0.264294064
10/1/2007,-0.955670199,-0.395811184,10/1/2007,2007,93,Germany,40270.83407,1.74,1.637843847,0.996008515,1.62,1.77,1.336478472,-1.083897967,-0.264294064
11/1/2007,-0.6915343420000001,-0.09964526800000001,11/1/2007,2007,94,Germany,40270.83407,1.74,1.637843847,0.996008515,1.62,1.77,1.336478472,-1.083897967,-0.264294064
12/1/2007,-0.774987579,-0.432375685,12/1/2007,2007,95,Germany,40270.83407,1.74,1.637843847,0.996008515,1.62,1.77,1.336478472,-1.083897967,-0.264294064
1/1/2008,1.894422771,0.534734547,1/1/2008,2008,96,Germany,40735.729269999996,1.76,1.522835732,0.945834458,1.49,1.75,1.336777806,0.38625600600000004,0.056257854
2/1/2008,-0.545805462,-0.062862932,2/1/2008,2008,97,Germany,40735.729269999996,1.76,1.522835732,0.945834458,1.49,1.75,1.336777806,0.38625600600000004,0.056257854
3/1/2008,0.360264375,0.165410615,3/1/2008,2008,98,Germany,40735.729269999996,1.76,1.522835732,0.945834458,1.49,1.75,1.336777806,0.38625600600000004,0.056257854
4/1/2008,1.5438592569999998,0.28602972,4/1/2008,2008,99,Germany,40735.729269999996,1.76,1.522835732,0.945834458,1.49,1.75,1.336777806,0.38625600600000004,0.056257854
5/1/2008,0.414202756,0.067941399,5/1/2008,2008,100,Germany,40735.729269999996,1.76,1.522835732,0.945834458,1.49,1.75,1.336777806,0.38625600600000004,0.056257854
6/1/2008,-0.856750243,-0.13788404,6/1/2008,2008,101,Germany,40735.729269999996,1.76,1.522835732,0.945834458,1.49,1.75,1.336777806,0.38625600600000004,0.056257854
7/1/2008,-0.869631557,-0.11851673800000001,7/1/2008,2008,102,Germany,40735.729269999996,1.76,1.522835732,0.945834458,1.49,1.75,1.336777806,0.38625600600000004,0.056257854
8/1/2008,2.152267787,0.5937418179999999,8/1/2008,2008,103,Germany,40735.729269999996,1.76,1.522835732,0.945834458,1.49,1.75,1.336777806,0.38625600600000004,0.056257854
9/1/2008,0.010594794,-0.10507116400000001,9/1/2008,2008,104,Germany,40735.729269999996,1.76,1.522835732,0.945834458,1.49,1.75,1.336777806,0.38625600600000004,0.056257854
10/1/2008,0.18416692399999998,0.034537577,10/1/2008,2008,105,Germany,40735.729269999996,1.76,1.522835732,0.945834458,1.49,1.75,1.336777806,0.38625600600000004,0.056257854
11/1/2008,0.517023271,0.17854124100000002,11/1/2008,2008,106,Germany,40735.729269999996,1.76,1.522835732,0.945834458,1.49,1.75,1.336777806,0.38625600600000004,0.056257854
12/1/2008,0.543863138,0.156445199,12/1/2008,2008,107,Germany,40735.729269999996,1.76,1.522835732,0.945834458,1.49,1.75,1.336777806,0.38625600600000004,0.056257854
1/1/2009,-0.499368965,-0.06361837599999999,1/1/2009,2009,108,Germany,38512.41355,1.76,1.5789871219999998,0.8605307940000001,1.52,1.66,1.334961534,0.274041087,-0.090539534
2/1/2009,0.330329053,0.27409211699999997,2/1/2009,2009,109,Germany,38512.41355,1.76,1.5789871219999998,0.8605307940000001,1.52,1.66,1.334961534,0.274041087,-0.090539534
3/1/2009,0.622864671,0.01407175,3/1/2009,2009,110,Germany,38512.41355,1.76,1.5789871219999998,0.8605307940000001,1.52,1.66,1.334961534,0.274041087,-0.090539534
4/1/2009,-1.132676573,-0.541823553,4/1/2009,2009,111,Germany,38512.41355,1.76,1.5789871219999998,0.8605307940000001,1.52,1.66,1.334961534,0.274041087,-0.090539534
5/1/2009,-0.23258180899999997,-0.307094783,5/1/2009,2009,112,Germany,38512.41355,1.76,1.5789871219999998,0.8605307940000001,1.52,1.66,1.334961534,0.274041087,-0.090539534
6/1/2009,0.762140629,0.158966409,6/1/2009,2009,113,Germany,38512.41355,1.76,1.5789871219999998,0.8605307940000001,1.52,1.66,1.334961534,0.274041087,-0.090539534
7/1/2009,-0.551141595,-0.318677373,7/1/2009,2009,114,Germany,38512.41355,1.76,1.5789871219999998,0.8605307940000001,1.52,1.66,1.334961534,0.274041087,-0.090539534
8/1/2009,0.341851346,0.10307614300000001,8/1/2009,2009,115,Germany,38512.41355,1.76,1.5789871219999998,0.8605307940000001,1.52,1.66,1.334961534,0.274041087,-0.090539534
9/1/2009,-0.7011960909999999,-0.250204448,9/1/2009,2009,116,Germany,38512.41355,1.76,1.5789871219999998,0.8605307940000001,1.52,1.66,1.334961534,0.274041087,-0.090539534
10/1/2009,0.267903436,0.028030325,10/1/2009,2009,117,Germany,38512.41355,1.76,1.5789871219999998,0.8605307940000001,1.52,1.66,1.334961534,0.274041087,-0.090539534
11/1/2009,-0.126489894,0.11188081300000001,11/1/2009,2009,118,Germany,38512.41355,1.76,1.5789871219999998,0.8605307940000001,1.52,1.66,1.334961534,0.274041087,-0.090539534
12/1/2009,0.352341051,0.307938569,12/1/2009,2009,119,Germany,38512.41355,1.76,1.5789871219999998,0.8605307940000001,1.52,1.66,1.334961534,0.274041087,-0.090539534
1/1/2010,-0.321222644,-0.110405053,1/1/2010,2010,120,Germany,40183.34852,1.78,1.571171761,0.7968344690000001,1.57,1.63,1.297783494,-0.142367931,-0.145534303
2/1/2010,1.18951614,0.18324854699999998,2/1/2010,2010,121,Germany,40183.34852,1.78,1.571171761,0.7968344690000001,1.57,1.63,1.297783494,-0.142367931,-0.145534303
3/1/2010,-0.8655141709999999,-0.42512205299999994,3/1/2010,2010,122,Germany,40183.34852,1.78,1.571171761,0.7968344690000001,1.57,1.63,1.297783494,-0.142367931,-0.145534303
4/1/2010,-0.099275246,-0.15471168300000002,4/1/2010,2010,123,Germany,40183.34852,1.78,1.571171761,0.7968344690000001,1.57,1.63,1.297783494,-0.142367931,-0.145534303
5/1/2010,-0.661097006,-0.117200698,5/1/2010,2010,124,Germany,40183.34852,1.78,1.571171761,0.7968344690000001,1.57,1.63,1.297783494,-0.142367931,-0.145534303
6/1/2010,-0.783091944,-0.170745895,6/1/2010,2010,125,Germany,40183.34852,1.78,1.571171761,0.7968344690000001,1.57,1.63,1.297783494,-0.142367931,-0.145534303
7/1/2010,1.0719787029999999,0.240470725,7/1/2010,2010,126,Germany,40183.34852,1.78,1.571171761,0.7968344690000001,1.57,1.63,1.297783494,-0.142367931,-0.145534303
8/1/2010,0.590658088,0.293365749,8/1/2010,2010,127,Germany,40183.34852,1.78,1.571171761,0.7968344690000001,1.57,1.63,1.297783494,-0.142367931,-0.145534303
9/1/2010,-0.376213064,-0.3623626,9/1/2010,2010,128,Germany,40183.34852,1.78,1.571171761,0.7968344690000001,1.57,1.63,1.297783494,-0.142367931,-0.145534303
10/1/2010,-1.686893662,-0.701678936,10/1/2010,2010,129,Germany,40183.34852,1.78,1.571171761,0.7968344690000001,1.57,1.63,1.297783494,-0.142367931,-0.145534303
11/1/2010,1.2692782329999999,0.569865205,11/1/2010,2010,130,Germany,40183.34852,1.78,1.571171761,0.7968344690000001,1.57,1.63,1.297783494,-0.142367931,-0.145534303
12/1/2010,0.937604659,0.325571845,12/1/2010,2010,131,Germany,40183.34852,1.78,1.571171761,0.7968344690000001,1.57,1.63,1.297783494,-0.142367931,-0.145534303
1/1/2011,-0.18055637,-0.094496836,1/1/2011,2011,132,Germany,42541.53109,1.74,1.554961085,0.842218459,1.55,1.62,1.349210739,-0.7052554759999999,-0.019543631000000002
2/1/2011,-1.155949243,-0.310690814,2/1/2011,2011,133,Germany,42541.53109,1.74,1.554961085,0.842218459,1.55,1.62,1.349210739,-0.7052554759999999,-0.019543631000000002
3/1/2011,-0.15218184699999998,-0.162024038,3/1/2011,2011,134,Germany,42541.53109,1.74,1.554961085,0.842218459,1.55,1.62,1.349210739,-0.7052554759999999,-0.019543631000000002
4/1/2011,-0.89417926,-0.206140225,4/1/2011,2011,135,Germany,42541.53109,1.74,1.554961085,0.842218459,1.55,1.62,1.349210739,-0.7052554759999999,-0.019543631000000002
